Cust.ID,2008,2009 Q1,2009 Q2,2009 Q3,2009 Q4,# mailings,# phone,# email,AmCancer,RedCross,MS-Society,AmHeart,SaveChildren,WorldFood,Bloom/BW,BetterHome,Money,NY'er,FieldStream,PCWorld,RollingStone,Car,Vacation,Health/Fit
56,148,109,159,129,81,0,2,0,16,29,6,12,25,6,1,1,1,0,0,1,0,1,1,0
18,39,103,125,22,24,2,2,1,11,0,6,1,8,4,1,0,1,1,0,0,1,0,1,1
33,32,42,50,18,44,1,0,0,56,7,2,63,33,4,1,0,0,1,0,1,1,0,0,1
166,204,195,154,160,176,0,2,0,19,22,26,5,1,19,0,1,1,0,1,1,1,0,0,1
14,17,8,17,22,10,2,1,1,13,38,17,2,20,42,1,1,1,1,1,1,1,0,0,1
34,0,92,129,83,48,2,1,2,44,32,47,2,24,32,0,1,1,1,1,1,1,1,0,0
76,79,99,136,71,222,1,2,1,45,18,51,14,27,44,0,0,0,0,0,0,1,0,0,1
9,9,2,16,19,2,0,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
136,71,120,99,71,13,0,1,2,12,20,2,1,13,1,0,1,1,0,1,0,0,0,1,1
28,36,2,11,43,19,2,2,2,67,80,72,8,8,14,0,1,0,0,1,0,1,1,1,0
0,50,82,63,64,91,0,0,0,17,19,11,18,7,12,0,0,0,1,1,1,1,0,0,1
20,22,23,55,7,40,2,0,1,2,2,2,3,10,9,1,1,1,1,0,1,1,0,0,0
171,36,140,106,120,142,1,2,0,49,37,32,44,35,25,0,1,1,1,1,1,0,0,1,1
170,169,16,176,43,122,0,1,0,49,33,1,38,20,28,0,1,0,1,0,1,0,1,0,1
1,11,2,14,6,12,1,1,2,0,4,0,4,4,0,1,1,1,0,1,0,1,1,0,1
34,36,60,34,51,40,1,0,2,7,7,8,13,10,7,1,1,1,1,1,0,0,1,1,0
57,39,65,40,25,67,2,0,1,38,4,48,27,29,21,0,0,0,1,0,1,1,1,0,1
38,60,154,23,196,187,0,2,2,4,11,21,3,32,17,1,0,0,1,0,1,1,1,0,1
227,128,167,27,165,97,2,2,2,7,67,49,70,79,5,0,1,1,1,0,1,1,0,0,0
15,93,99,42,90,115,2,0,1,2,0,6,11,10,12,1,0,1,0,1,1,1,0,1,1
2,6,4,6,2,2,1,0,1,19,32,39,43,17,62,1,1,1,0,1,0,1,0,1,0
158,59,217,155,80,38,0,0,0,26,15,12,42,13,20,0,1,0,0,0,0,1,1,1,1
0,59,2,75,6,90,1,0,2,50,17,33,13,54,32,0,0,1,1,1,0,0,1,0,1
8,1,11,11,4,6,0,2,1,52,64,47,7,9,47,1,1,0,1,0,1,1,0,1,1
12,52,146,2,140,92,0,0,0,48,19,19,6,32,34,0,0,1,0,0,0,1,0,0,0
84,142,22,65,129,57,1,1,0,67,33,4,20,28,37,0,0,0,0,0,0,0,1,0,1
134,221,59,146,175,116,0,1,1,0,5,19,5,28,11,1,0,1,1,1,1,1,1,0,1
26,99,6,68,23,24,2,2,0,2,13,26,19,33,47,0,1,1,0,1,1,1,1,0,1
40,166,57,134,4,44,1,0,1,4,43,1,7,26,5,1,0,0,0,1,0,1,0,1,1
34,41,58,10,21,14,1,2,1,67,21,12,85,92,93,0,0,0,0,0,0,1,0,1,0
27,8,24,6,24,41,1,1,0,39,62,42,17,75,56,1,0,1,1,1,1,1,1,1,0
33,65,150,129,67,7,2,1,0,26,0,19,20,10,28,0,1,1,0,1,0,1,1,1,0
131,90,7,147,113,111,0,2,1,21,3,0,4,17,17,0,1,1,1,0,0,0,0,0,1
13,101,71,14,98,37,0,0,0,17,37,52,17,5,5,0,1,0,1,1,0,0,0,1,1
3,10,2,13,14,5,1,2,1,21,28,0,23,32,25,0,0,1,0,1,0,1,0,0,0
5,2,68,35,112,40,2,0,2,4,5,57,33,47,29,0,1,1,1,1,0,0,1,0,0
172,104,184,175,98,204,2,0,2,1,1,0,2,4,4,1,1,0,0,1,0,1,1,1,0
8,0,2,1,7,4,0,2,1,35,30,28,15,11,26,0,1,1,1,1,1,1,0,1,0
15,17,16,76,74,60,1,2,0,0,1,70,93,73,93,1,0,1,1,0,0,1,0,1,1
8,5,3,4,4,0,2,2,1,11,66,37,65,22,45,1,1,1,1,0,1,1,1,1,1
6,21,75,48,67,62,0,2,1,11,23,4,8,10,18,0,1,0,1,1,0,1,0,0,1
0,1,17,10,6,0,0,0,0,23,5,17,76,44,33,0,1,1,1,0,0,1,0,1,0
16,17,19,5,17,7,2,1,0,29,32,0,0,19,61,0,0,0,1,0,1,1,0,0,0
51,89,83,35,119,32,1,2,2,15,19,14,7,21,19,0,0,1,0,0,0,0,0,1,0
87,192,219,181,8,219,0,1,0,33,20,33,6,13,28,0,0,0,1,0,1,1,1,0,1
71,117,102,20,12,56,1,1,0,56,24,20,19,10,53,0,1,1,0,0,1,1,0,1,0
50,11,67,17,54,35,1,1,2,18,56,45,54,41,10,0,1,1,1,1,1,0,1,0,1
156,13,116,112,48,156,2,1,2,20,47,23,36,57,74,1,1,1,0,1,0,1,1,0,1
0,0,0,0,0,0,0,2,2,14,24,42,45,27,29,0,0,1,1,1,0,1,1,1,1
4,27,10,41,7,38,2,1,1,14,0,20,17,0,6,1,1,0,0,1,0,1,0,1,0
82,81,152,44,21,49,2,0,0,12,33,34,8,14,28,0,1,0,0,0,1,0,0,0,1
40,35,82,56,98,70,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
44,133,164,137,47,33,1,1,2,32,28,12,41,22,15,1,1,0,1,0,1,0,0,0,0
125,147,115,90,222,107,0,2,0,52,23,53,2,33,17,1,0,0,0,1,0,0,0,0,0
189,36,98,6,33,195,0,1,2,17,85,44,38,33,76,1,0,1,1,0,1,0,1,1,0
8,90,71,23,109,116,0,2,0,4,1,2,1,0,1,0,1,0,1,0,1,0,1,0,0
75,145,159,80,60,69,1,2,2,27,36,43,32,27,37,0,0,1,1,0,0,0,1,0,1
150,180,11,236,135,188,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
21,11,36,24,22,24,2,1,2,26,3,32,5,18,31,0,1,1,1,0,1,0,1,0,1
143,169,23,35,22,4,0,2,1,10,5,46,24,27,28,1,1,0,0,0,0,0,1,1,1
93,34,34,87,102,92,1,2,2,34,19,23,53,24,44,0,1,1,1,0,1,0,1,1,1
96,149,154,45,1,86,1,0,1,36,50,51,28,72,14,0,0,1,0,1,1,0,0,0,0
0,2,0,1,3,3,2,2,0,18,20,31,31,4,11,1,1,0,0,1,0,1,0,0,0
103,165,209,160,238,59,1,0,1,27,14,8,15,27,2,0,0,0,0,0,0,1,0,1,0
13,40,111,80,120,109,2,0,2,12,5,8,11,2,4,0,0,1,1,1,0,1,1,1,1
141,164,76,25,136,30,2,1,1,45,22,7,1,21,35,1,1,0,1,1,0,1,1,0,0
89,105,61,111,98,112,1,0,1,33,27,27,35,73,39,1,0,0,1,0,1,1,1,0,1
76,55,47,0,92,27,2,2,2,51,41,61,32,66,14,1,1,0,1,1,0,1,0,1,1
51,34,2,44,43,8,2,0,0,18,49,2,42,63,18,0,0,0,1,0,1,0,0,1,1
51,70,6,51,6,70,0,0,2,20,22,21,10,17,26,0,0,0,1,1,1,1,0,1,1
0,5,6,4,0,4,2,0,2,16,17,11,26,12,26,1,0,1,1,1,0,1,0,1,0
27,23,95,38,27,12,0,0,2,35,7,21,85,74,55,1,1,1,0,0,0,0,0,1,1
30,209,203,101,193,89,0,2,2,40,2,37,43,19,20,1,0,0,0,0,0,1,1,0,0
76,180,75,7,45,114,0,2,0,2,23,27,14,50,57,0,0,0,0,1,1,0,1,1,0
144,80,13,152,52,9,2,2,2,25,22,17,21,18,24,0,1,1,0,1,0,0,0,0,1
0,22,11,1,8,17,2,1,0,5,1,8,3,0,3,0,0,1,0,0,1,1,1,1,0
17,177,44,177,196,184,2,2,1,80,3,3,44,38,22,0,1,1,1,1,0,1,1,1,1
101,101,59,39,41,10,0,1,1,6,7,0,11,9,10,1,1,1,1,0,0,1,1,1,1
108,89,23,75,40,53,1,1,1,3,2,0,2,2,1,0,0,0,0,1,1,0,1,0,0
145,3,31,34,41,108,0,1,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1
72,115,76,108,49,54,1,1,2,10,22,23,52,14,10,0,0,0,0,1,0,1,0,0,1
100,80,237,188,9,228,0,2,1,0,7,36,47,16,20,1,0,0,0,1,0,1,1,1,0
24,98,27,97,54,21,1,2,1,1,1,9,9,0,15,1,0,0,0,0,1,1,1,1,1
67,12,70,71,27,102,1,1,1,49,29,49,16,26,45,0,0,0,0,0,0,0,0,1,0
118,7,79,13,32,105,1,0,1,59,36,13,10,12,45,1,1,1,0,0,1,0,1,0,1
30,85,103,26,56,3,2,0,2,3,7,12,8,9,4,1,0,1,1,0,1,0,0,0,1
4,10,10,10,7,8,0,0,0,26,12,20,17,23,17,0,1,0,0,0,0,1,0,0,1
23,1,15,11,10,20,0,1,1,52,16,2,27,2,67,1,1,0,1,1,0,1,1,0,1
37,19,56,16,20,58,2,1,1,28,22,43,20,45,32,1,1,0,0,1,0,0,1,0,1
13,45,17,18,13,19,2,0,1,8,12,6,11,14,4,1,1,0,1,0,1,1,1,1,0
62,84,87,78,79,113,1,1,2,29,64,19,45,35,20,1,1,1,1,1,0,1,0,0,1
87,98,18,21,111,39,2,1,1,49,46,13,26,4,19,1,0,0,0,0,1,1,0,0,1
30,1,81,139,101,141,2,0,1,2,53,27,6,59,67,1,0,0,1,0,1,1,1,1,0
85,4,1,24,131,144,0,2,2,16,27,5,5,40,55,0,0,1,0,0,0,1,1,0,1
24,24,13,121,96,75,1,0,0,11,9,10,13,3,6,0,0,1,1,0,0,1,0,0,0
-1,67,11,10,47,24,0,0,1,85,36,41,12,33,34,0,1,1,1,0,0,0,1,0,1
168,35,40,100,75,147,2,1,2,4,21,0,16,30,20,1,1,0,1,0,0,0,1,0,1
87,136,66,148,112,148,1,1,2,7,14,20,18,44,53,0,1,0,1,1,1,1,0,1,1
9,49,56,46,78,37,2,0,1,9,7,16,0,8,11,1,0,1,1,0,0,1,1,1,0
96,153,113,107,98,78,2,2,1,15,5,55,140,75,190,1,0,1,0,1,0,1,1,1,0
155,92,139,98,71,66,1,0,0,15,9,12,30,15,33,0,1,0,1,1,0,0,0,0,1
150,7,90,121,80,178,2,0,1,41,72,90,77,43,52,1,0,0,1,1,0,1,1,1,0
133,58,34,122,76,5,1,1,1,13,55,32,56,19,39,1,1,1,1,0,0,1,0,1,1
63,73,31,18,91,22,2,0,0,1,2,0,1,2,1,1,1,1,0,1,1,1,1,1,1
75,112,81,26,4,52,2,1,0,2,16,41,26,30,15,0,1,0,1,1,0,1,1,1,1
5,26,13,1,1,16,0,1,0,25,22,1,16,22,31,1,0,0,0,1,1,0,0,0,0
22,41,24,41,76,66,1,0,2,29,19,30,51,9,36,1,1,0,1,1,0,1,1,0,1
80,54,75,99,111,11,1,1,1,58,33,32,25,59,34,1,1,0,0,1,1,1,1,0,0
77,25,26,13,35,49,0,1,0,30,28,33,9,9,32,0,0,1,1,1,1,0,1,0,0
3,2,6,4,3,2,2,2,1,9,53,81,46,29,13,1,0,1,1,1,0,0,1,0,0
163,167,138,37,5,47,0,0,2,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,1
148,0,15,67,120,97,0,2,1,1,27,0,19,5,2,1,0,0,0,0,1,1,1,1,1
35,74,32,47,45,22,2,0,0,9,2,8,10,10,2,1,1,1,1,0,0,1,1,0,0
59,97,79,19,89,54,0,1,0,6,2,17,17,11,2,1,1,1,1,1,1,0,0,1,0
206,72,15,178,208,82,2,0,1,66,28,58,59,72,54,1,0,1,0,1,0,0,0,1,1
29,25,0,173,51,186,0,0,1,48,63,0,67,79,11,1,0,1,1,1,1,0,1,0,1
117,11,36,54,123,40,1,1,0,3,10,31,59,2,54,1,0,1,1,0,0,0,0,0,0
15,110,33,112,51,82,2,0,1,18,48,47,27,45,1,1,0,1,0,0,1,1,0,0,0
24,6,8,4,19,29,0,2,1,20,23,8,2,2,9,1,1,1,0,1,0,0,1,1,1
77,67,5,37,52,71,0,1,0,15,12,24,0,20,15,0,0,0,0,1,1,0,0,0,1
70,47,36,9,27,76,2,2,1,49,73,0,50,31,12,1,0,0,0,1,1,0,1,1,0
4,0,1,6,0,5,2,0,0,11,11,13,0,2,13,0,0,1,1,0,1,0,1,1,0
29,164,109,154,135,39,2,2,0,15,13,4,22,25,9,1,1,1,0,1,1,0,0,1,0
6,10,65,84,166,17,2,1,2,5,1,3,3,0,9,0,1,0,0,0,1,1,1,1,0
154,92,170,17,47,114,1,2,2,22,7,15,24,29,24,1,1,1,0,0,0,0,1,1,0
79,56,54,6,88,121,1,2,2,34,30,1,76,51,22,1,1,1,1,1,0,1,0,1,0
4,1,0,7,6,5,1,1,1,49,39,14,20,72,12,0,0,1,0,0,0,0,1,0,0
11,17,17,2,7,19,1,2,2,39,37,6,43,36,39,0,1,0,0,0,1,1,1,0,1
46,124,91,31,34,117,1,2,2,48,44,2,35,5,53,1,1,0,1,1,0,1,1,0,0
97,60,22,104,74,68,0,1,1,16,49,5,60,1,76,1,0,0,1,1,1,0,1,1,1
8,97,48,34,91,36,1,2,1,0,64,78,4,58,75,1,0,0,1,1,1,1,0,1,0
0,8,30,27,7,37,0,0,1,44,17,56,23,0,9,0,1,0,1,1,1,1,0,0,1
78,143,24,154,69,1,0,1,2,9,4,2,7,1,8,0,0,1,1,1,0,0,1,1,0
0,0,2,0,0,0,1,0,0,29,0,35,20,25,44,0,1,1,0,0,0,1,0,1,1
151,186,22,158,124,179,1,1,0,5,28,10,16,14,8,0,1,1,1,1,1,0,0,0,0
48,68,130,64,16,9,2,2,2,6,12,0,0,6,6,1,0,0,0,0,1,0,1,1,1
39,31,11,51,3,39,2,1,2,25,30,6,21,9,24,1,0,1,1,1,0,1,1,0,0
68,27,124,34,65,96,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
136,60,67,47,151,46,2,2,1,20,56,27,43,54,36,1,0,0,0,1,0,0,1,1,0
33,75,99,103,20,73,2,2,2,64,52,26,72,95,48,1,0,1,0,0,1,0,1,1,1
26,36,53,37,16,25,0,2,0,28,43,62,26,59,8,1,1,1,0,0,0,0,1,1,0
10,219,201,4,183,50,1,0,0,28,24,10,0,10,5,1,1,0,0,1,1,1,0,0,1
2,7,104,140,42,16,0,2,1,13,5,6,25,24,14,0,0,0,0,0,0,1,1,0,0
2,13,28,30,28,10,0,2,1,78,35,70,60,7,22,0,0,0,0,0,0,1,1,0,1
146,138,124,37,194,164,1,2,2,8,90,60,16,0,72,0,0,1,1,0,0,1,0,0,0
148,116,100,45,53,205,0,0,2,8,43,18,2,26,37,0,0,0,1,1,1,1,0,1,1
51,50,25,88,77,80,0,0,2,72,28,73,75,34,33,1,0,0,1,1,1,1,1,1,0
62,5,42,64,112,64,2,0,1,86,96,46,97,52,31,1,0,1,0,0,0,1,0,1,1
29,24,18,27,14,17,0,1,0,19,21,7,10,14,1,1,1,1,0,0,1,0,0,1,0
32,121,8,127,62,157,1,1,1,38,8,21,32,41,32,1,0,0,0,1,1,1,1,0,0
2,16,1,17,13,23,0,1,1,35,30,23,10,2,1,0,1,0,0,1,1,1,1,1,0
2,1,2,2,2,2,0,2,2,19,86,35,60,27,17,1,1,1,1,1,0,0,1,0,0
1,2,4,4,1,0,2,2,2,25,24,0,37,0,29,1,0,1,1,0,1,1,1,1,0
4,4,1,12,5,14,0,0,1,10,40,22,39,9,13,1,1,0,1,0,0,1,0,0,1
28,48,34,62,55,67,1,2,1,1,8,12,8,12,9,1,1,1,1,0,0,0,1,0,0
27,18,21,18,19,31,0,0,0,4,6,7,0,4,2,1,1,1,1,1,1,1,1,0,0
66,17,25,15,38,10,0,0,0,58,1,0,11,20,7,1,1,0,1,0,0,0,1,1,0
231,83,101,71,46,56,2,1,0,0,1,3,5,6,1,1,1,0,1,0,1,0,0,1,1
3,2,3,4,3,4,0,0,2,40,10,63,49,73,40,1,0,1,1,1,1,1,0,0,1
60,50,101,27,125,117,2,0,2,6,16,10,13,21,2,1,0,1,1,1,0,1,0,0,0
131,165,111,137,59,133,1,1,0,5,4,2,5,4,5,0,0,0,1,1,0,0,0,0,0
108,121,11,214,132,111,1,0,0,14,65,60,8,18,6,1,1,0,0,1,1,1,1,0,1
55,8,30,23,36,19,0,2,2,8,16,12,9,6,4,1,1,1,1,0,0,1,0,0,1
88,166,87,102,129,106,0,2,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1
13,32,52,7,33,14,0,2,2,15,51,42,76,43,4,1,0,0,1,1,0,1,1,1,0
181,82,68,78,61,207,0,1,2,10,13,18,15,12,16,1,1,0,0,1,1,1,0,0,1
18,13,3,9,12,0,1,2,2,0,12,6,10,11,7,1,1,0,1,0,0,1,0,1,1
51,48,67,61,60,98,0,2,1,43,42,87,83,90,77,0,1,1,1,1,0,1,0,0,1
68,63,93,135,94,44,2,2,2,21,20,29,23,14,21,0,0,0,1,0,0,0,1,1,0
10,3,20,59,35,45,1,1,2,2,3,4,2,4,1,1,0,1,0,1,0,1,0,1,1
2,15,5,2,11,1,0,2,2,19,4,17,26,15,18,1,1,0,1,1,1,0,0,0,1
0,4,20,2,20,14,2,2,0,78,78,21,63,5,41,0,1,1,0,1,1,0,1,1,0
12,28,1,52,26,7,0,1,1,21,22,62,40,3,43,1,0,0,1,0,0,0,1,1,0
23,53,65,80,28,61,2,1,1,13,17,8,0,29,16,0,0,0,0,0,0,0,0,1,0
11,121,8,88,132,45,2,2,1,2,6,44,26,6,8,1,0,0,1,0,0,1,1,1,0
34,16,13,26,51,73,1,2,1,31,44,56,16,24,4,0,1,0,1,0,0,1,0,1,0
71,56,61,92,23,6,0,1,2,14,41,60,81,18,77,0,0,1,1,1,1,1,1,0,0
25,132,11,239,189,174,1,1,1,12,9,7,18,14,15,1,1,0,0,0,1,0,0,0,1
6,7,2,6,3,4,1,1,2,45,69,4,9,7,14,0,0,1,1,1,1,0,0,1,1
76,61,51,34,22,80,0,0,1,20,16,51,16,9,77,0,0,1,1,0,0,0,0,1,0
71,48,61,22,75,11,1,0,2,213,123,222,213,150,135,0,1,0,1,1,0,0,0,1,1
22,2,6,31,31,36,1,0,1,0,8,36,32,17,15,0,0,1,0,0,0,0,0,1,1
0,0,0,1,0,2,1,2,2,18,0,25,6,20,1,1,0,0,1,1,1,0,1,1,0
91,34,25,1,123,24,2,0,0,6,3,30,33,36,53,0,0,1,1,1,0,1,1,0,0
201,107,68,169,133,61,2,0,2,36,0,36,42,36,0,0,0,0,1,1,1,1,0,0,0
44,29,14,26,43,2,1,2,0,9,38,35,3,36,1,1,1,0,0,0,1,0,0,1,0
125,54,25,39,32,182,2,2,0,83,9,32,3,54,44,1,1,1,1,1,0,1,1,1,1
11,8,39,52,71,30,1,0,1,4,2,0,3,1,2,0,0,0,0,1,1,1,0,0,1
65,94,75,85,17,61,2,2,1,13,34,18,17,9,4,0,0,0,0,1,0,0,1,1,1
23,81,35,16,60,49,1,0,2,87,9,79,4,59,4,0,1,0,0,1,1,1,1,1,1
81,35,78,8,41,113,0,2,0,11,54,8,21,37,47,0,0,0,1,0,1,1,0,1,0
71,105,102,78,135,55,2,1,0,3,61,76,72,84,65,1,1,0,0,1,0,0,1,1,0
17,8,40,3,5,20,0,0,1,5,0,6,4,12,3,1,1,0,1,1,0,0,1,0,1
75,40,6,15,43,6,1,0,2,62,51,37,3,25,30,1,0,1,1,0,0,1,0,0,1
79,85,75,9,84,71,2,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
61,95,82,77,55,36,1,1,2,30,21,18,23,13,23,0,1,1,1,1,0,1,0,1,0
25,15,14,30,1,9,0,0,0,51,34,30,13,61,18,1,0,1,1,1,0,0,0,0,0
44,8,49,60,18,11,0,1,2,83,63,74,57,62,69,1,1,1,0,1,0,0,0,1,0
2,55,123,143,85,105,1,1,0,13,63,16,34,48,7,1,1,0,0,1,1,1,1,1,0
23,3,46,19,46,44,1,1,1,64,17,41,24,14,16,1,0,1,1,1,1,0,0,0,1
92,103,104,121,63,68,1,0,0,78,77,55,4,56,57,1,1,0,1,1,1,0,1,1,1
97,85,78,2,53,78,1,0,0,21,31,13,14,7,31,0,0,1,0,1,1,0,1,1,1
206,201,34,129,205,146,2,0,2,12,11,5,9,5,3,0,0,1,0,1,0,0,1,1,0
20,10,14,12,4,9,0,0,0,20,45,41,35,75,27,1,1,0,1,1,1,0,0,0,1
16,17,24,22,0,4,2,1,1,6,59,38,35,33,7,1,1,0,1,1,0,1,0,1,1
43,95,4,101,93,119,1,2,0,1,3,8,5,21,17,0,0,0,1,1,1,1,0,0,1
72,139,19,43,22,117,2,1,1,14,56,15,9,7,2,0,0,1,1,1,1,1,1,1,1
82,84,71,76,62,27,2,2,0,21,13,14,29,4,23,1,0,1,1,1,1,1,0,0,0
42,100,0,29,35,19,2,1,1,3,15,7,36,3,24,0,1,0,1,1,0,1,0,0,0
-78,1,42,2,0,67,1,0,0,20,4,21,20,29,26,1,0,1,1,0,1,0,0,1,1
114,122,80,66,20,73,2,1,1,61,74,36,42,7,70,1,0,0,0,1,0,1,1,0,0
80,79,31,135,155,97,1,2,0,20,57,13,2,53,49,0,0,0,0,1,1,1,0,1,0
196,195,6,189,173,202,1,2,0,36,3,44,10,4,32,1,0,0,0,0,0,1,0,1,0
122,58,70,31,176,36,0,0,1,7,46,2,6,17,31,1,0,1,1,0,1,1,1,0,0
87,3,7,143,137,147,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
38,205,67,18,171,115,1,1,2,46,94,72,75,81,22,1,0,1,0,1,0,0,0,0,1
30,33,89,108,48,13,0,0,1,48,87,30,55,34,7,0,1,1,1,0,0,0,0,1,1
69,50,13,42,73,56,1,0,0,23,36,25,24,32,6,0,1,1,1,0,1,1,1,1,1
133,84,13,56,89,8,2,1,0,44,44,66,29,55,63,1,1,1,0,1,1,1,1,1,0
187,185,139,59,104,21,1,1,1,2,64,73,10,38,64,1,0,0,0,1,0,0,1,0,0
55,120,83,87,1,27,0,1,1,2,5,9,0,21,14,0,0,1,1,0,1,1,0,1,1
26,50,102,65,35,73,2,2,0,60,15,0,15,60,60,0,0,0,0,0,0,1,1,1,0
168,154,143,135,128,121,1,1,0,13,11,0,3,5,11,1,1,1,0,0,1,1,1,1,1
18,36,2,36,24,10,0,2,0,7,7,9,4,7,0,1,0,0,1,0,0,0,1,1,0
14,18,51,24,13,76,1,0,0,29,39,26,17,47,33,1,0,1,0,0,1,1,1,0,1
42,49,0,86,69,55,2,0,1,26,37,40,44,23,6,1,0,1,0,0,0,1,0,0,0
115,12,200,211,27,188,1,2,2,1,1,8,2,1,6,1,1,1,1,1,0,1,0,1,0
83,88,64,59,59,70,2,0,2,32,39,67,4,16,33,0,1,0,0,1,0,1,0,0,1
11,9,29,24,14,56,1,0,2,20,38,49,26,53,28,0,0,0,1,1,0,1,1,1,1
21,11,10,1,21,4,2,0,0,55,82,74,41,32,37,1,1,0,1,1,0,1,1,1,1
98,56,1,64,37,47,2,1,1,41,41,37,24,0,22,0,0,1,0,1,0,1,1,1,1
145,38,168,182,74,6,2,2,1,3,33,60,31,82,38,0,1,1,0,1,1,1,0,1,0
12,33,12,19,28,35,1,1,0,12,47,62,53,4,3,1,0,0,1,1,1,0,0,0,0
37,18,181,186,1,149,0,0,2,49,71,40,73,46,42,0,0,0,0,0,1,1,1,0,1
135,15,142,34,87,127,0,0,2,4,55,22,7,43,33,0,1,0,1,1,1,0,0,1,0
174,174,146,3,127,142,2,1,2,32,50,13,13,31,50,1,1,0,1,0,1,1,1,0,0
0,3,1,20,4,2,1,2,2,22,33,19,14,18,23,1,1,0,1,0,0,0,0,0,1
80,96,89,25,1,104,1,0,1,8,10,12,5,17,16,0,1,0,1,1,0,0,0,1,0
6,6,7,51,69,84,1,2,0,14,6,0,6,3,13,0,0,1,1,0,0,0,1,0,0
14,6,0,9,7,3,0,0,1,4,3,4,3,3,4,1,0,1,0,1,1,0,1,1,0
95,61,12,21,34,58,0,1,0,20,9,1,8,24,11,0,1,1,0,1,1,1,0,1,1
12,29,53,55,46,39,2,0,0,65,3,18,17,70,48,0,1,0,1,1,0,0,0,0,1
41,97,27,24,78,87,1,1,2,4,8,4,5,5,8,0,1,0,1,1,0,1,1,1,1
33,16,6,33,7,1,1,1,1,33,28,30,16,6,89,0,0,0,1,1,0,1,1,1,1
7,34,36,39,8,33,1,2,0,53,58,36,6,91,74,1,0,0,0,0,0,0,1,0,0
2,39,64,14,34,22,1,0,1,8,3,5,4,4,8,1,0,1,0,1,1,1,1,1,1
13,46,131,29,58,12,1,0,0,3,0,8,7,12,10,1,0,1,1,1,0,0,1,0,0
90,69,131,66,70,144,0,1,0,23,4,0,12,50,20,0,0,0,1,1,1,1,1,1,0
6,58,65,65,62,35,0,0,1,26,16,3,26,24,20,0,1,0,1,0,0,1,1,1,1
47,9,42,23,70,92,1,2,1,63,64,28,33,29,1,0,0,0,0,0,1,0,1,1,1
25,82,21,58,125,83,1,1,0,49,19,2,59,44,58,0,1,0,1,0,1,0,1,1,1
112,99,62,90,122,57,0,1,0,13,14,15,24,7,17,0,0,0,0,0,1,0,0,1,0
74,31,126,10,76,106,2,1,2,15,3,3,2,15,15,1,1,0,1,0,1,0,1,0,0
31,17,26,59,15,25,1,2,2,51,47,16,19,37,8,1,0,0,0,0,0,1,0,1,1
171,98,185,70,96,145,2,2,0,18,52,9,72,61,3,1,0,1,1,0,1,0,0,1,1
43,44,45,29,30,48,2,1,2,6,42,40,0,38,31,1,0,0,0,1,0,0,1,1,0
51,155,6,97,93,95,2,1,2,11,9,27,16,14,25,0,1,0,0,1,1,1,1,0,0
16,105,231,126,216,185,0,1,2,38,21,18,34,36,14,0,0,1,0,1,1,1,1,1,1
43,36,57,121,91,111,2,1,2,3,9,3,15,6,9,0,0,0,1,0,0,1,1,0,0
11,127,20,47,130,180,1,1,2,23,35,17,34,14,8,1,0,1,1,1,1,1,1,0,0
9,2,18,4,14,2,1,2,0,13,50,46,43,0,48,0,1,0,0,1,1,0,0,1,1
74,51,91,38,61,41,2,2,0,83,63,63,49,5,92,0,1,1,0,0,1,1,0,0,0
1,0,1,0,1,1,0,0,0,14,9,13,12,2,11,1,1,1,0,1,0,0,1,0,0
58,71,44,62,3,38,2,0,0,5,25,32,18,39,30,0,1,1,0,1,0,0,1,1,0
138,202,114,203,99,143,2,2,2,18,84,34,6,16,76,0,1,0,1,0,0,1,1,1,1
12,25,18,23,15,23,1,2,1,9,6,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1,1,2,1,0,2,0,0,1,14,49,49,4,33,52,0,0,0,0,1,0,1,0,0,1
3,0,1,0,4,2,0,0,0,11,12,12,1,15,9,1,1,1,0,0,0,0,0,1,0
9,6,10,6,6,11,0,1,2,32,21,4,18,30,13,0,1,1,1,1,1,0,1,0,0
53,62,57,43,30,6,2,2,2,7,16,7,31,27,20,0,0,0,0,1,1,0,1,0,1
180,15,103,7,155,186,1,0,0,2,0,9,10,5,2,0,0,0,0,1,0,0,1,1,0
103,102,89,64,212,220,0,1,1,0,25,21,27,26,18,1,0,0,1,0,0,1,1,0,0
207,18,58,22,127,6,1,2,0,24,26,34,75,68,28,1,0,1,0,0,1,0,0,0,1
84,80,62,115,132,49,1,2,1,16,16,1,34,35,10,1,1,0,1,0,1,0,1,0,0
103,141,51,153,148,60,1,1,1,7,32,0,29,31,6,1,1,1,1,0,1,0,0,0,1
63,44,60,97,63,64,0,2,1,10,65,44,22,30,20,1,0,0,1,0,1,1,0,1,0
24,65,67,5,59,25,0,0,2,7,6,4,2,2,0,0,1,1,1,1,0,0,0,0,1
